vol	pk	idx	token	fix
production-1935-vol1-chapters	913	31.1	dmented	demented
production-1935-vol1-chapters	918	18.6	whivn	which
production-1935-vol1-chapters	918	32.1	assocl	associ
production-1935-vol1-chapters	919	17.13	cooperatnes	cooperatives
production-1935-vol1-chapters	919	34.10	compuratior	computation
production-1935-vol1-chapters	922	24.0	tanec	taken
production-1935-vol1-chapters	924	3.9	cominec	commences
production-1935-vol1-chapters	931	44.0	ertv	erty
production-1935-vol1-chapters	932	48.0	ofrefunds	refunds
production-1935-vol1-chapters	934	41.4	overrwing	overruling
production-1935-vol1-chapters	935	0.10	kqualiza	equalization
production-1935-vol1-chapters	939	43.11	tcment	comment
production-1935-vol1-chapters	942	13.0	tmefor	time
production-1935-vol1-chapters	942	30.2	decin	deem
production-1935-vol1-chapters	943	24.10	nrident	resident
production-1935-vol1-chapters	943	45.12	caneella	cancella
production-1935-vol1-chapters	944	3.0	dehvery	delivery
production-1935-vol1-chapters	944	34.0	feontract	contract
production-1935-vol1-chapters	945	17.6	manofac	manufactures
production-1935-vol1-chapters	946	5.0	agreemunls	agreements
production-1935-vol1-chapters	946	23.0	ushment	establishment
production-1935-vol1-chapters	947	29.0	quished	established
production-1935-vol1-chapters	949	30.12	mcenses	licenses
production-1935-vol1-chapters	950	0.1	wkeve	where
production-1935-vol1-chapters	951	48.14	rratne	rate
production-1935-vol1-chapters	960	14.0	mghway	highway
production-1935-vol1-chapters	968	30.4	ercps	crops
production-1935-vol1-chapters	970	1.4	goocl	good
production-1935-vol1-chapters	970	20.4	rentice	apprentice
production-1935-vol1-chapters	972	15.0	eode	code
production-1935-vol1-chapters	972	18.0	jomt	joint
production-1935-vol1-chapters	973	51.12	gstret	street
production-1935-vol1-chapters	974	17.0	cortieate	certificate
production-1935-vol1-chapters	974	26.1	meetne	meeting
production-1935-vol1-chapters	974	32.0	expensea	expenses
production-1935-vol1-chapters	975	43.10	expeme	expense
production-1935-vol1-chapters	977	2.10	neingle	single
production-1935-vol1-chapters	978	4.2	foitn	forth
production-1935-vol1-chapters	980	1.3	osnhorie	onshore
production-1935-vol1-chapters	980	5.0	newsec	new section
production-1935-vol1-chapters	980	11.0	newsee	new section
production-1935-vol1-chapters	982	9.0	andsale	and sale
production-1935-vol1-chapters	985	23.7	certam	certain
production-1935-vol1-chapters	985	42.0	ollows	follows
production-1935-vol1-chapters	986	3.0	pemee	member
production-1935-vol1-chapters	988	29.7	imdebt	indebt
production-1935-vol1-chapters	990	37.6	tuaere	tuyere
production-1935-vol1-chapters	990	47.0	lleenses	licenses
production-1935-vol1-chapters	998	37.0	orsenate	senate
production-1935-vol1-chapters	1000	48.0	aething	anything
production-1935-vol1-chapters	1001	37.8	peductio	deductio
production-1935-vol1-chapters	1003	45.8	gomms	comms
production-1935-vol1-chapters	1006	0.0	fovere	forever
production-1935-vol1-chapters	1006	24.3	ncdation	accommodation
production-1935-vol1-chapters	1008	7.0	seribe	scribe
production-1935-vol1-chapters	1010	6.4	amcoun	amount
production-1935-vol1-chapters	1014	17.8	dermii	permit
production-1935-vol1-chapters	1014	25.6	inetive	distinctive
production-1935-vol1-chapters	1018	21.7	ecde	code
production-1935-vol1-chapters	1020	27.0	redemptun	redemption
production-1935-vol1-chapters	1021	6.10	eeties	duties
production-1935-vol1-chapters	1021	41.8	sissment	assessment
production-1935-vol1-chapters	1023	11.10	declaatory	declaratory
production-1935-vol1-chapters	1023	14.10	rebts	debts
production-1935-vol1-chapters	1028	6.7	heicb	hereby
production-1935-vol1-chapters	1028	9.0	camng	calling
production-1935-vol1-chapters	1028	37.0	conidera	consideration
production-1935-vol1-chapters	1031	44.12	devomina	denomination
production-1935-vol1-chapters	1032	14.0	tgsue	issue
production-1935-vol1-chapters	1034	19.4	mpcrative	imperative
production-1935-vol1-chapters	1034	38.0	uons	NONE
production-1935-vol1-chapters	1035	4.11	bials	bills
production-1935-vol1-chapters	1037	28.12	etth	with
production-1935-vol1-chapters	1038	0.0	lolliows	follows
production-1935-vol1-chapters	1040	0.0	ghapted	chapter
production-1935-vol1-chapters	1047	3.8	imposiiwn	imposition
production-1935-vol1-chapters	1048	6.0	neome	income
production-1935-vol1-chapters	1051	15.7	peduen	deductions
production-1935-vol1-chapters	1052	2.6	ciher	other
production-1935-vol1-chapters	1052	12.1	ineuired	incurred
production-1935-vol1-chapters	1054	8.2	etific	scientific
production-1935-vol1-chapters	1061	46.11	fiemtas	fiesta
production-1935-vol1-chapters	1062	23.0	deflcrency	deficiency
production-1935-vol1-chapters	1063	32.3	fecou	account
production-1935-vol1-chapters	1066	30.2	riailed	mailed
production-1935-vol1-chapters	1071	20.8	aneation	allocation
production-1935-vol1-chapters	1071	36.10	peedent	resident
production-1935-vol1-chapters	1071	47.8	nonrender	nonresident
production-1935-vol1-chapters	1073	48.10	taxadel	taxable
production-1935-vol1-chapters	1074	3.0	provdsiol	provision
production-1935-vol1-chapters	1074	52.4	vavable	payable
production-1935-vol1-chapters	1075	23.9	admnust	administer
production-1935-vol1-chapters	1079	17.1	distiler	distiller
production-1935-vol1-chapters	1079	20.8	ethv	ethyl
production-1935-vol1-chapters	1079	44.11	heense	license
production-1935-vol1-chapters	1081	30.12	stcensees	licensees
production-1935-vol1-chapters	1082	4.5	expcr	export
production-1935-vol1-chapters	1083	0.10	gatrored	gathered
production-1935-vol1-chapters	1083	32.9	appueation	application
production-1935-vol1-chapters	1084	5.0	citzenst	citizenship
production-1935-vol1-chapters	1084	10.6	clerged	charged
production-1935-vol1-chapters	1085	24.10	authonties	authorities
production-1935-vol1-chapters	1086	26.0	evcse	excise
production-1935-vol1-chapters	1086	31.3	ercen	percent
production-1935-vol1-chapters	1089	31.9	tenun	tenancy
production-1935-vol1-chapters	1091	28.9	scme	same
production-1935-vol1-chapters	1092	23.9	vetent	competent
production-1935-vol1-chapters	1092	36.0	cumuiatie	cumulative
production-1935-vol1-chapters	1094	23.0	pancella	cancella
production-1935-vol1-chapters	1097	0.9	adminisir	administer
production-1935-vol1-chapters	1098	3.5	cmsee	licensee
production-1935-vol1-chapters	1098	18.0	petious	petitions
production-1935-vol1-chapters	1102	1.4	consuription	consumption
production-1935-vol1-chapters	1104	45.8	vrhere	where
production-1935-vol1-chapters	1106	4.4	trercto	thereto
production-1935-vol1-chapters	1110	5.3	weblo	pueblo
production-1935-vol1-chapters	1110	16.0	pazeel	parcel
production-1935-vol1-chapters	1110	22.1	raneno	rancho
production-1935-vol1-chapters	1114	26.0	adaeent	adjacent
production-1935-vol1-chapters	1117	38.9	tvestment	investment
production-1935-vol1-chapters	1118	47.4	systera	system
production-1935-vol1-chapters	1119	23.9	piibrary	library
production-1935-vol1-chapters	1121	3.10	eeevon	eleven
production-1935-vol1-chapters	1121	22.0	eeedings	proceedings
production-1935-vol1-chapters	1126	39.0	thanone	more than one
production-1935-vol1-chapters	1128	39.0	fatiwers	circumstances
production-1935-vol1-chapters	1131	3.9	appropn	appropriation
production-1935-vol1-chapters	1131	7.1	legislats	legislates
production-1935-vol1-chapters	1132	40.0	lazvs	laws
production-1935-vol1-chapters	1133	16.5	peurement	procurement
production-1935-vol1-chapters	1134	12.0	trempln	item
production-1935-vol1-chapters	1134	48.2	veatilating	ventilating
production-1935-vol1-chapters	1135	11.6	ofieral	official
production-1935-vol1-chapters	1136	6.0	ecurlties	securities
production-1935-vol1-chapters	1136	13.0	rawinsl	NONE
production-1935-vol1-chapters	1137	16.0	metology	cosmetology
production-1935-vol1-chapters	1137	16.5	cosmetologs	cosmetologists
production-1935-vol1-chapters	1138	0.4	exari	exami
production-1935-vol1-chapters	1138	24.0	fanners	canners
production-1935-vol1-chapters	1138	30.0	bubsidles	subsidies
production-1935-vol1-chapters	1139	12.4	sieiely	society
production-1935-vol1-chapters	1139	20.4	sociels	socials
production-1935-vol1-chapters	1140	0.0	valion	NONE
production-1935-vol1-chapters	1140	3.0	pubicist	publicist
production-1935-vol1-chapters	1142	20.0	adutant	adjutant
production-1935-vol1-chapters	1142	37.6	ferty	forty
production-1935-vol1-chapters	1143	41.6	mendoein	mendocino
production-1935-vol1-chapters	1145	9.7	frestan	preston
production-1935-vol1-chapters	1149	42.6	califorma	california
production-1935-vol1-chapters	1149	43.5	benool	school
production-1935-vol1-chapters	1150	44.0	giseo	gisco
production-1935-vol1-chapters	1151	45.9	punea	printed
production-1935-vol1-chapters	1151	48.11	tegislati	legislature
production-1935-vol1-chapters	1152	9.0	appropa	appropriated
production-1935-vol1-chapters	1154	4.0	honait	no part
production-1935-vol1-chapters	1158	2.0	pinended	intended
production-1935-vol1-chapters	1162	3.4	tiais	this
production-1935-vol1-chapters	1166	29.0	beope	scope
production-1935-vol1-chapters	1167	45.0	seribed	prescribed
production-1935-vol1-chapters	1168	4.3	ezetofore	heretofore
production-1935-vol1-chapters	1168	5.3	evious	previous
production-1935-vol1-chapters	1168	19.0	tumtations	limitations
production-1935-vol1-chapters	1170	1.2	proveesi	proceedings
production-1935-vol1-chapters	1171	20.6	giats	giants
production-1935-vol1-chapters	1171	31.10	twetwn	between
production-1935-vol1-chapters	1172	32.5	vualidating	validating
production-1935-vol1-chapters	1173	20.9	evwenses	expenses
production-1935-vol1-chapters	1174	36.0	biaty	NONE
production-1935-vol1-chapters	1179	38.10	pnenied	pennied
production-1935-vol1-chapters	1184	34.0	imestment	investment
production-1935-vol1-chapters	1185	7.7	wecount	account
production-1935-vol1-chapters	1191	11.9	notineation	notification
production-1935-vol1-chapters	1194	3.0	natrer	nature
production-1935-vol1-chapters	1197	7.8	vesie	service
production-1935-vol1-chapters	1199	42.10	mtle	title
production-1935-vol1-chapters	1200	44.0	porayons	portions
production-1935-vol1-chapters	1202	0.0	persoml	personal
production-1935-vol1-chapters	1203	37.10	retums	returns
production-1935-vol1-chapters	1207	47.9	spersive	dispersive
production-1935-vol1-chapters	1209	5.11	defimtion	definition
production-1935-vol1-chapters	1211	0.10	dedni	defined
production-1935-vol1-chapters	1212	41.0	leeted	collected
production-1935-vol1-chapters	1213	17.10	puraen	personal
production-1935-vol1-chapters	1216	44.0	abstractof	abstract
production-1935-vol1-chapters	1220	0.0	costsof	costs
production-1935-vol1-chapters	1221	0.10	velnition	definition
production-1935-vol1-chapters	1222	3.4	erefrom	therefrom
production-1935-vol1-chapters	1226	4.2	deceder	decedent
production-1935-vol1-chapters	1232	39.0	oftaves	of taxes
production-1935-vol1-chapters	1233	16.9	rutwe	future
production-1935-vol1-chapters	1234	6.0	paytax	pay tax
production-1935-vol1-chapters	1234	37.1	oaared	ordered
production-1935-vol1-chapters	1234	39.1	tributive	distributive
production-1935-vol1-chapters	1235	2.9	eroneous	erroneous
production-1935-vol1-chapters	1237	7.14	onsler	on
production-1935-vol1-chapters	1237	8.12	tneate	thereto
production-1935-vol1-chapters	1240	0.0	poenas	subpoenas
production-1935-vol1-chapters	1241	38.10	wevily	NONE
production-1935-vol1-chapters	1243	14.11	compenss	compensation
production-1935-vol1-chapters	1245	1.12	tumy	duly
production-1935-vol1-chapters	1245	2.12	euwer	over
production-1935-vol1-chapters	1245	39.9	controner	controller
production-1935-vol1-chapters	1246	19.0	fauwet	faucet
production-1935-vol1-chapters	1247	8.10	taxlew	tax levy
production-1935-vol1-chapters	1250	20.0	eode	code
production-1935-vol1-chapters	1255	25.10	remttanee	remittance
production-1935-vol1-chapters	1256	6.0	leterminz	determine
production-1935-vol1-chapters	1256	34.0	fareto	NONE
production-1935-vol1-chapters	1258	3.5	gcoc	good
production-1935-vol1-chapters	1258	9.2	subdsect	subject
production-1935-vol1-chapters	1260	21.0	wattce	notice
production-1935-vol1-chapters	1261	39.10	cumulaty	cumulative
production-1935-vol1-chapters	1262	1.5	aczived	arrived
production-1935-vol1-chapters	1265	5.9	jurisuic	jurisdiction
production-1935-vol1-chapters	1267	27.10	salorem	valorem
production-1935-vol1-chapters	1267	29.9	whenfee	whenever
production-1935-vol1-chapters	1269	34.9	efectie	effective
production-1935-vol1-chapters	1269	43.12	prations	operations
production-1935-vol1-chapters	1270	33.2	adness	address
production-1935-vol1-chapters	1272	43.9	ecoun	county
production-1935-vol1-chapters	1274	24.2	spotfin	spotfin
production-1935-vol1-chapters	1274	31.3	tivela	tivela
production-1935-vol1-chapters	1274	40.4	succinta	succinta
production-1935-vol1-chapters	1274	41.0	paphia	paphia
production-1935-vol1-chapters	1274	41.5	paphia	paphia
production-1935-vol1-chapters	1276	23.0	mearean	mean
production-1935-vol1-chapters	1278	46.0	beope	scope
production-1935-vol1-chapters	1280	9.6	nardl	handling
production-1935-vol1-chapters	1282	10.3	ciuring	during
production-1935-vol1-chapters	1283	32.9	setlo	section
production-1935-vol1-chapters	1285	9.3	towit	to wit
production-1935-vol1-chapters	1286	1.0	frantees	grantees
production-1935-vol1-chapters	1286	8.1	aiaing	aiding
production-1935-vol1-chapters	1287	30.7	misrepresen	misrepresent
production-1935-vol1-chapters	1291	21.8	dissoluttun	dissolution
production-1935-vol1-chapters	1293	0.0	cthetein	therein
production-1935-vol1-chapters	1293	2.3	contams	contains
production-1935-vol1-chapters	1294	25.7	subserip	subscription
production-1935-vol1-chapters	1296	36.0	mstia	subject
production-1935-vol1-chapters	1298	24.0	msurrection	insurrection
production-1935-vol1-chapters	1299	20.9	requiang	requiring
production-1935-vol1-chapters	1299	28.11	eulation	ticable
production-1935-vol1-chapters	1299	29.0	ticable	ticable
production-1935-vol1-chapters	1299	41.9	adutant	adjutant
production-1935-vol1-chapters	1300	16.1	adutent	adjutant
production-1935-vol1-chapters	1302	0.3	serly	necessarily
production-1935-vol1-chapters	1303	27.10	auas	audas
production-1935-vol1-chapters	1303	32.7	ertaor	senator
production-1935-vol1-chapters	1304	1.1	necesse	necessary
production-1935-vol1-chapters	1304	27.10	terin	term
production-1935-vol1-chapters	1306	6.5	revired	retired
production-1935-vol1-chapters	1306	24.2	eqrva	equal
production-1935-vol1-chapters	1307	8.9	pigmissal	dismissal
production-1935-vol1-chapters	1307	11.9	pismssal	dismissal
production-1935-vol1-chapters	1307	13.13	sernce	service
production-1935-vol1-chapters	1308	2.0	apecialis	specialization
production-1935-vol1-chapters	1309	50.3	ihher	NONE
production-1935-vol1-chapters	1310	1.3	navsr	NONE
production-1935-vol1-chapters	1310	27.0	battalious	battalions
production-1935-vol1-chapters	1311	14.11	omters	orders
production-1935-vol1-chapters	1311	17.7	canduate	candidate
production-1935-vol1-chapters	1311	18.9	tommissi	commissi
production-1935-vol1-chapters	1311	42.9	bpeciat	special
production-1935-vol1-chapters	1312	2.7	culisted	enlisted
production-1935-vol1-chapters	1314	44.0	responsiboh	responsible
production-1935-vol1-chapters	1315	13.10	beeies	bodies
production-1935-vol1-chapters	1317	49.7	omeers	officers
production-1935-vol1-chapters	1318	0.5	hedere	federal
production-1935-vol1-chapters	1319	27.10	opamur	operator
production-1935-vol1-chapters	1320	7.8	tiement	settlement
production-1935-vol1-chapters	1320	11.7	jnvisi	jurisd
production-1935-vol1-chapters	1320	34.8	thercot	thereof
production-1935-vol1-chapters	1320	51.8	cuiliv	guilty
production-1935-vol1-chapters	1321	8.9	pefaition	definition
production-1935-vol1-chapters	1322	40.2	mrirary	military
production-1935-vol1-chapters	1323	47.0	revrimand	reprimand
production-1935-vol1-chapters	1324	20.0	reorimand	reprimand
production-1935-vol1-chapters	1324	21.0	jurisdletion	jurisdiction
production-1935-vol1-chapters	1325	9.9	pisobedienee	disobedience
production-1935-vol1-chapters	1328	15.0	olganizanion	organization
production-1935-vol1-chapters	1328	21.0	ulticers	officers
production-1935-vol1-chapters	1329	33.9	cooneratior	cooperation
production-1935-vol1-chapters	1330	0.0	cyaerer	chapter
production-1935-vol1-chapters	1330	21.0	aotne	NONE
